state_abbreviation,tax_code,unique_tax_id,tax_name,sub_tax_desc
PA,TAX6350,42-093-1216894-LST-471803,"Valley, TWP of - LST (471803)",MUNICIPAL
PA,TAX6350,42-093-1216894-LST-471803,"Valley, TWP of - LST (471803)",SCHOOL
PA,TAX6415,42-017-1216035-EIT-092002,"Warminster, TWP of - EIT",MUNICIPAL
PA,TAX6415,42-017-1216035-EIT-092002,"Warminster, TWP of - EIT",SCHOOL
PA,TAX1828,42-011-1215926-LST-064003,"Greenwich, TWP of - LST",MUNICIPAL
PA,TAX1828,42-011-1215926-LST-064003,"Greenwich, TWP of - LST",SCHOOL
PA,TAX1655,42-079-1216714-LST-401603,"Franklin, TWP of - LST (401603)",MUNICIPAL
PA,TAX1655,42-079-1216714-LST-401603,"Franklin, TWP of - LST (401603)",SCHOOL
PA,TAX6642,42-107-1217025-LST-547203,"West Mahanoy, TWP of - LST",MUNICIPAL
PA,TAX6642,42-107-1217025-LST-547203,"West Mahanoy, TWP of - LST",SCHOOL
PA,TAX5308,42-055-1216469-LST-289003,"Quincy, TWP of - LST",MUNICIPAL
PA,TAX5308,42-055-1216469-LST-289003,"Quincy, TWP of - LST",SCHOOL
PA,TAX3260,42-043-1216363-EIT-221402,"Middle Paxton, TWP of - EIT",MUNICIPAL
PA,TAX3260,42-043-1216363-EIT-221402,"Middle Paxton, TWP of - EIT",SCHOOL
PA,TAX3436,42-069-1215324-LST-357003,"Moosic, BORO of - LST",MUNICIPAL
PA,TAX3436,42-069-1215324-LST-357003,"Moosic, BORO of - LST",SCHOOL
PA,TAX3364,42-107-1215557-LST-544703,"Minersville, BORO of - LST",MUNICIPAL
PA,TAX3364,42-107-1215557-LST-544703,"Minersville, BORO of - LST",SCHOOL
PA,TAX2071,42-125-1215669-LST-631903,"Houston, BORO of - LST",MUNICIPAL
PA,TAX2071,42-125-1215669-LST-631903,"Houston, BORO of - LST",SCHOOL
PA,TAX6666,42-129-1215728-LST-658903,"West Newton, BORO of - LST",MUNICIPAL
PA,TAX6666,42-129-1215728-LST-658903,"West Newton, BORO of - LST",SCHOOL
PA,TAX547,42-015-1215976-LST-086653,"Burlington, TWP of - LST",MUNICIPAL
PA,TAX547,42-015-1215976-LST-086653,"Burlington, TWP of - LST",SCHOOL
PA,TAX3519,42-011-1215936-LST-065503,"Muhlenberg, TWP of - LST",MUNICIPAL
PA,TAX3519,42-011-1215936-LST-065503,"Muhlenberg, TWP of - LST",SCHOOL
PA,TAX541,42-051-1216430-LST-261302,"Bullskin, TWP of - LST",MUNICIPAL
PA,TAX541,42-051-1216430-LST-261302,"Bullskin, TWP of - LST",SCHOOL
PA,TAX1024,42-009-1215891-EIT-051003,"Cumberland Valley, TWP of-EIT",MUNICIPAL
PA,TAX1024,42-009-1215891-EIT-051003,"Cumberland Valley, TWP of-EIT",SCHOOL
PA,TAX3351,42-003-1214809-EIT-028302,"Millvale, BORO of - EIT",MUNICIPAL
PA,TAX3351,42-003-1214809-EIT-028302,"Millvale, BORO of - EIT",SCHOOL
PA,TAX3455,42-069-1215325-LST-356503,"Moscow, BORO of - LST",MUNICIPAL
PA,TAX3455,42-069-1215325-LST-356503,"Moscow, BORO of - LST",SCHOOL
PA,TAX6141,42-029-1216178-LST-157802,"Tredyffrin, TWP of - LST",MUNICIPAL
PA,TAX6141,42-029-1216178-LST-157802,"Tredyffrin, TWP of - LST",SCHOOL
PA,TAX171,42-015-1215973-EIT-086503,"Asylum, TWP of - EIT",MUNICIPAL
PA,TAX171,42-015-1215973-EIT-086503,"Asylum, TWP of - EIT",SCHOOL
PA,TAX3171,42-049-1216419-LST-253903,"McKean, TWP of - LST",MUNICIPAL
PA,TAX3171,42-049-1216419-LST-253903,"McKean, TWP of - LST",SCHOOL
PA,TAX1957,42-105-1216975-EIT-535504,"Hector, TWP of - EIT (535504)",MUNICIPAL
PA,TAX1957,42-105-1216975-EIT-535504,"Hector, TWP of - EIT (535504)",SCHOOL
PA,TAX6904,42-133-1217313-LST-671603,"York, TWP of - LST",MUNICIPAL
PA,TAX6904,42-133-1217313-LST-671603,"York, TWP of - LST",SCHOOL
PA,TAX3496,42-001-1215791-LST-011603,"Mount Pleasant, TWP of - LST (011603)",MUNICIPAL
PA,TAX3496,42-001-1215791-LST-011603,"Mount Pleasant, TWP of - LST (011603)",SCHOOL
PA,TAX2343,42-047-1216403-EIT-422303,"Jones, TWP of - EIT (422303)",MUNICIPAL
PA,TAX2343,42-047-1216403-EIT-422303,"Jones, TWP of - EIT (422303)",SCHOOL
PA,TAX5158,42-085-1216813-LST-432903,"Pine, TWP of - LST (432903)",MUNICIPAL
PA,TAX5158,42-085-1216813-LST-432903,"Pine, TWP of - LST (432903)",SCHOOL
PA,TAX1878,42-083-1216785-LST-422303,"Hamilton, TWP of - LST (422303)",MUNICIPAL
PA,TAX1878,42-083-1216785-LST-422303,"Hamilton, TWP of - LST (422303)",SCHOOL
PA,TAX5551,42-121-1217154-LST-612203,"Sandycreek, TWP of - LST",MUNICIPAL
PA,TAX5551,42-121-1217154-LST-612203,"Sandycreek, TWP of - LST",SCHOOL
PA,TAX5605,42-017-1214979-EIT-098103,"Sellersville, BORO of - EIT",MUNICIPAL
PA,TAX5605,42-017-1214979-EIT-098103,"Sellersville, BORO of - EIT",SCHOOL
PA,TAX5745,42-013-1215967-EIT-078003,"Snyder, TWP of - EIT (078003)",MUNICIPAL
PA,TAX5745,42-013-1215967-EIT-078003,"Snyder, TWP of - EIT (078003)",SCHOOL
PA,TAX6452,42-063-1216550-EIT-325203,"Washington, TWP of - EIT (325203)",MUNICIPAL
PA,TAX6452,42-063-1216550-EIT-325203,"Washington, TWP of - EIT (325203)",SCHOOL
PA,TAX5668,42-105-1215541-LST-537504,"Shinglehouse, BORO of - LST",MUNICIPAL
PA,TAX5668,42-105-1215541-LST-537504,"Shinglehouse, BORO of - LST",SCHOOL
PA,TAX5206,42-079-1215406-EIT-409302,"Plymouth, BORO of - EIT",MUNICIPAL
PA,TAX5206,42-079-1215406-EIT-409302,"Plymouth, BORO of - EIT",SCHOOL
PA,TAX3830,42-115-1215616-EIT-586503,"Oakland, BORO of - EIT (586503)",MUNICIPAL
PA,TAX3830,42-115-1215616-EIT-586503,"Oakland, BORO of - EIT (586503)",SCHOOL
PA,TAX3831,42-115-1215616-LST-586503,"Oakland, BORO of - LST (586503)",MUNICIPAL
PA,TAX3831,42-115-1215616-LST-586503,"Oakland, BORO of - LST (586503)",SCHOOL
PA,TAX1577,42-005-1214850-EIT-030852,"Ford Cliff, BORO of - EIT",MUNICIPAL
PA,TAX1577,42-005-1214850-EIT-030852,"Ford Cliff, BORO of - EIT",SCHOOL
PA,TAX6906,42-129-1215729-LST-653102,"Youngstown, BORO of - LST",MUNICIPAL
PA,TAX6906,42-129-1215729-LST-653102,"Youngstown, BORO of - LST",SCHOOL
PA,TAX5622,42-003-1214825-LST-027753,"Sewickley Hills, BORO of-LST",MUNICIPAL
PA,TAX5622,42-003-1214825-LST-027753,"Sewickley Hills, BORO of-LST",SCHOOL
PA,TAX6164,42-089-1216849-EIT-455403,"Tunkhannock, TWP of - EIT (455403)",MUNICIPAL
PA,TAX6164,42-089-1216849-EIT-455403,"Tunkhannock, TWP of - EIT (455403)",SCHOOL
PA,TAX223,42-065-1216555-EIT-330803,"Barnett, TWP of - EIT (330803)",MUNICIPAL
PA,TAX223,42-065-1216555-EIT-330803,"Barnett, TWP of - EIT (330803)",SCHOOL
PA,TAX5031,42-133-1217303-LST-676203,"Peach Bottom, TWP of - LST",MUNICIPAL
PA,TAX5031,42-133-1217303-LST-676203,"Peach Bottom, TWP of - LST",SCHOOL
PA,TAX6532,42-025-1215052-LST-139004,"Weatherly, BORO of - LST",MUNICIPAL
PA,TAX6532,42-025-1215052-LST-139004,"Weatherly, BORO of - LST",SCHOOL
PA,TAX6783,42-073-1216669-EIT-378003,"Wilmington, TWP of - EIT (378003)",MUNICIPAL
PA,TAX6783,42-073-1216669-EIT-378003,"Wilmington, TWP of - EIT (378003)",SCHOOL
PA,TAX2282,42-047-1216402-EIT-248003,"Jay, TWP of - EIT",MUNICIPAL
PA,TAX2282,42-047-1216402-EIT-248003,"Jay, TWP of - EIT",SCHOOL
PA,TAX4260,42-051-1215234-LST-268003,"Ohiopyle, BORO of - LST",MUNICIPAL
PA,TAX4260,42-051-1215234-LST-268003,"Ohiopyle, BORO of - LST",SCHOOL
PA,TAX1310,42-107-1216998-EIT-546803,"East Norwegian, TWP of - EIT",MUNICIPAL
PA,TAX1310,42-107-1216998-EIT-546803,"East Norwegian, TWP of - EIT",SCHOOL
PA,TAX2991,42-095-1216905-LST-486003,"Lower Saucon, TWP of - LST",MUNICIPAL
PA,TAX2991,42-095-1216905-LST-486003,"Lower Saucon, TWP of - LST",SCHOOL
PA,TAX616,42-069-1215315-LST-351303,"Carbondale, City of - LST",MUNICIPAL
PA,TAX616,42-069-1215315-LST-351303,"Carbondale, City of - LST",SCHOOL
PA,TAX6585,42-071-1216648-LST-061103,"West Cocalico, TWP of - LST (061103)",MUNICIPAL
PA,TAX6585,42-071-1216648-LST-061103,"West Cocalico, TWP of - LST (061103)",SCHOOL
PA,TAX3590,42-099-1215529-LST-506003,"New Buffalo, BORO of - LST",MUNICIPAL
PA,TAX3590,42-099-1215529-LST-506003,"New Buffalo, BORO of - LST",SCHOOL
PA,TAX03,42-001-1214750-LST-011603,"Abbottstown, BORO of - LST",MUNICIPAL
PA,TAX03,42-001-1214750-LST-011603,"Abbottstown, BORO of - LST",SCHOOL
PA,TAX6483,42-109-1217039-LST-557103,"Washington, TWP of - LST (557103)",MUNICIPAL
PA,TAX6483,42-109-1217039-LST-557103,"Washington, TWP of - LST (557103)",SCHOOL
PA,TAX1874,42-117-1217112-EIT-597003,"Hamilton, TWP of - EIT (597003)",MUNICIPAL
PA,TAX1874,42-117-1217112-EIT-597003,"Hamilton, TWP of - EIT (597003)",SCHOOL
PA,TAX1981,42-129-1217239-LST-653802,"Hempfield, TWP of - LST (653802)",MUNICIPAL
PA,TAX1981,42-129-1217239-LST-653802,"Hempfield, TWP of - LST (653802)",SCHOOL
PA,TAX5873,42-003-1214827-EIT-020603,"Springdale, BORO of - EIT",MUNICIPAL
PA,TAX5873,42-003-1214827-EIT-020603,"Springdale, BORO of - EIT",SCHOOL
PA,TAX5775,42-005-1215859-LST-030852,"South Bend, TWP of - LST",MUNICIPAL
PA,TAX5775,42-005-1215859-LST-030852,"South Bend, TWP of - LST",SCHOOL
PA,TAX6109,42-099-1216952-LST-508003,"Toboyne, TWP of - LST (508003)",MUNICIPAL
PA,TAX6109,42-099-1216952-LST-508003,"Toboyne, TWP of - LST (508003)",SCHOOL
PA,TAX6260,42-097-1216930-EIT-496603,"Upper Augusta, TWP of - EIT",MUNICIPAL
PA,TAX6260,42-097-1216930-EIT-496603,"Upper Augusta, TWP of - EIT",SCHOOL
PA,TAX5304,42-071-1215348-LST-367003,"Quarryville, BORO of - LST",MUNICIPAL
PA,TAX5304,42-071-1215348-LST-367003,"Quarryville, BORO of - LST",SCHOOL
PA,TAX1374,42-003-1214792-LST-027753,"Edgeworth, BORO of - LST",MUNICIPAL
PA,TAX1374,42-003-1214792-LST-027753,"Edgeworth, BORO of - LST",SCHOOL
PA,TAX4941,42-055-1215247-LST-218003,"Orrstown, BORO of - LST",MUNICIPAL
PA,TAX4941,42-055-1215247-LST-218003,"Orrstown, BORO of - LST",SCHOOL
PA,TAX5546,42-051-1216443-LST-261302,"Saltlick, TWP of - LST",MUNICIPAL
PA,TAX5546,42-051-1216443-LST-261302,"Saltlick, TWP of - LST",SCHOOL
PA,TAX3757,42-129-1217252-LST-656502,"North Huntingdon, TWP of-LST",MUNICIPAL
PA,TAX3757,42-129-1217252-LST-656502,"North Huntingdon, TWP of-LST",SCHOOL
PA,TAX5432,42-039-1216313-LST-204703,"Rockdale, TWP of - LST",MUNICIPAL
PA,TAX5432,42-039-1216313-LST-204703,"Rockdale, TWP of - LST",SCHOOL
PA,TAX6790,42-095-1215507-EIT-488603,"Wilson, BORO of - EIT",MUNICIPAL
PA,TAX6790,42-095-1215507-EIT-488603,"Wilson, BORO of - EIT",SCHOOL
PA,TAX6395,42-027-1216141-LST-141103,"Walker, TWP of - LST (141103)",MUNICIPAL
PA,TAX6395,42-027-1216141-LST-141103,"Walker, TWP of - LST (141103)",SCHOOL
PA,TAX5680,42-031-1215090-LST-166503,"Shippenville, BORO of - LST",MUNICIPAL
PA,TAX5680,42-031-1215090-LST-166503,"Shippenville, BORO of - LST",SCHOOL
PA,TAX1005,42-021-1215014-LST-116003,"Cresson, BORO of - LST",MUNICIPAL
PA,TAX1005,42-021-1215014-LST-116003,"Cresson, BORO of - LST",SCHOOL
PA,TAX6601,42-029-1216189-EIT-156503,"West Fallowfield, TWP of-EIT (156503)",MUNICIPAL
PA,TAX6601,42-029-1216189-EIT-156503,"West Fallowfield, TWP of-EIT (156503)",SCHOOL
PA,TAX17,42-109-1217027-LST-555003,"Adams, TWP of - LST (555003)",MUNICIPAL
PA,TAX17,42-109-1217027-LST-555003,"Adams, TWP of - LST (555003)",SCHOOL
PA,TAX5744,42-097-1215518-LST-496603,"Snydertown, BORO of - LST",MUNICIPAL
PA,TAX5744,42-097-1215518-LST-496603,"Snydertown, BORO of - LST",SCHOOL
PA,TAX1187,42-051-1215226-LST-261302,"Dunbar, BORO of - LST",MUNICIPAL
PA,TAX1187,42-051-1215226-LST-261302,"Dunbar, BORO of - LST",SCHOOL
PA,TAX5693,42-081-1216772-EIT-412003,"Shrewsbury, TWP of - EIT (412003)",MUNICIPAL
PA,TAX5693,42-081-1216772-EIT-412003,"Shrewsbury, TWP of - EIT (412003)",SCHOOL
PA,TAX1309,42-091-1216853-LST-465602,"East Norriton, TWP of - LST",MUNICIPAL
PA,TAX1309,42-091-1216853-LST-465602,"East Norriton, TWP of - LST",SCHOOL
PA,TAX5690,42-011-1214928-LST-063503,"Shoemakersville, BORO of-LST",MUNICIPAL
PA,TAX5690,42-011-1214928-LST-063503,"Shoemakersville, BORO of-LST",SCHOOL
PA,TAX3667,42-085-1216810-EIT-433903,"New Vernon, TWP of - EIT",MUNICIPAL
PA,TAX3667,42-085-1216810-EIT-433903,"New Vernon, TWP of - EIT",SCHOOL
PA,TAX939,42-041-1216331-EIT-210503,"Cooke, TWP of - EIT",MUNICIPAL
PA,TAX939,42-041-1216331-EIT-210503,"Cooke, TWP of - EIT",SCHOOL
PA,TAX1459,42-071-1216629-EIT-362603,"Ephrata, TWP of - EIT",MUNICIPAL
PA,TAX1459,42-071-1216629-EIT-362603,"Ephrata, TWP of - EIT",SCHOOL
PA,TAX5808,42-007-1214891-LST-040703,"South Heights, BORO of - LST",MUNICIPAL
PA,TAX5808,42-007-1214891-LST-040703,"South Heights, BORO of - LST",SCHOOL
PA,TAX3000,42-051-1215230-EIT-262903,"Lower Tyrone, TWP of - EIT",MUNICIPAL
PA,TAX3000,42-051-1215230-EIT-262903,"Lower Tyrone, TWP of - EIT",SCHOOL
PA,TAX5050,42-003-1214816-EIT-026303,"Pennsbury Village, BORO of-EIT",MUNICIPAL
PA,TAX5050,42-003-1214816-EIT-026303,"Pennsbury Village, BORO of-EIT",SCHOOL
PA,TAX829,42-125-1215659-EIT-631503,"Coal Center, BORO of - EIT",MUNICIPAL
PA,TAX829,42-125-1215659-EIT-631503,"Coal Center, BORO of - EIT",SCHOOL
PA,TAX3208,42-123-1217169-EIT-628302,"Mead, TWP of - EIT",MUNICIPAL
PA,TAX3208,42-123-1217169-EIT-628302,"Mead, TWP of - EIT",SCHOOL
PA,TAX2030,42-063-1215289-EIT-323303,"Homer City, BORO of - EIT",MUNICIPAL
PA,TAX2030,42-063-1215289-EIT-323303,"Homer City, BORO of - EIT",SCHOOL
PA,TAX5396,42-045-1215193-LST-237702,"Ridley Park, BORO of - LST",MUNICIPAL
PA,TAX5396,42-045-1215193-LST-237702,"Ridley Park, BORO of - LST",SCHOOL
PA,TAX2888,42-061-1216512-LST-312503,"Lincoln, TWP of - LST (312503)",MUNICIPAL
PA,TAX2888,42-061-1216512-LST-312503,"Lincoln, TWP of - LST (312503)",SCHOOL
PA,TAX599,42-127-1217214-EIT-648903,"Canaan, TWP of - EIT",MUNICIPAL
PA,TAX599,42-127-1217214-EIT-648903,"Canaan, TWP of - EIT",SCHOOL
PA,TAX3155,42-109-1215576-LST-555003,"McClure, BORO of - LST",MUNICIPAL
PA,TAX3155,42-109-1215576-LST-555003,"McClure, BORO of - LST",SCHOOL
PA,TAX1316,42-041-1216333-EIT-212503,"East Pennsboro, TWP of - EIT",MUNICIPAL
PA,TAX1316,42-041-1216333-EIT-212503,"East Pennsboro, TWP of - EIT",SCHOOL
PA,TAX3619,42-071-1215346-EIT-362303,"New Holland, BORO of - EIT",MUNICIPAL
PA,TAX3619,42-071-1215346-EIT-362303,"New Holland, BORO of - EIT",SCHOOL
PA,TAX3646,42-079-1216726-LST-402603,"Newport, TWP of - LST",MUNICIPAL
PA,TAX3646,42-079-1216726-LST-402603,"Newport, TWP of - LST",SCHOOL
PA,TAX1194,42-117-1217107-EIT-598503,"Duncan, TWP of - EIT",MUNICIPAL
PA,TAX1194,42-117-1217107-EIT-598503,"Duncan, TWP of - EIT",SCHOOL
PA,TAX180,42-039-1216296-LST-204703,"Athens, TWP of - LST (204703)",MUNICIPAL
PA,TAX180,42-039-1216296-LST-204703,"Athens, TWP of - LST (204703)",SCHOOL
PA,TAX3778,42-125-1217201-EIT-631703,"North Strabane, TWP of - EIT",MUNICIPAL
PA,TAX3778,42-125-1217201-EIT-631703,"North Strabane, TWP of - EIT",SCHOOL
PA,TAX594,42-039-1215131-LST-204703,"Cambridge Springs, BORO of-LST",MUNICIPAL
PA,TAX594,42-039-1215131-LST-204703,"Cambridge Springs, BORO of-LST",SCHOOL
PA,TAX1139,42-129-1215697-LST-655903,"Donegal, BORO of - LST",MUNICIPAL
PA,TAX1139,42-129-1215697-LST-655903,"Donegal, BORO of - LST",SCHOOL
PA,TAX465,42-071-1216613-LST-362303,"Brecknock, TWP of - LST (362303)",MUNICIPAL
PA,TAX465,42-071-1216613-LST-362303,"Brecknock, TWP of - LST (362303)",SCHOOL
PA,TAX2112,42-039-1215136-EIT-617203,"Hydetown, BORO of - EIT",MUNICIPAL
PA,TAX2112,42-039-1215136-EIT-617203,"Hydetown, BORO of - EIT",SCHOOL
PA,TAX5832,42-035-1215120-LST-183602,"South Renovo, BORO of - LST",MUNICIPAL
PA,TAX5832,42-035-1215120-LST-183602,"South Renovo, BORO of - LST",SCHOOL
PA,TAX39,42-049-1215204-LST-258503,"Albion, BORO of - LST",MUNICIPAL
PA,TAX39,42-049-1215204-LST-258503,"Albion, BORO of - LST",SCHOOL
PA,TAX5777,42-005-1214858-LST-168003,"South Bethlehem, BORO of-LST",MUNICIPAL
PA,TAX5777,42-005-1214858-LST-168003,"South Bethlehem, BORO of-LST",SCHOOL
PA,TAX3415,42-055-1215246-EIT-289003,"Mont Alto, BORO of - EIT",MUNICIPAL
PA,TAX3415,42-055-1215246-EIT-289003,"Mont Alto, BORO of - EIT",SCHOOL
PA,TAX2940,42-041-1216336-LST-216503,"Lower Allen, TWP of - LST (210604)",MUNICIPAL
PA,TAX2940,42-041-1216336-LST-216503,"Lower Allen, TWP of - LST (210604)",SCHOOL
PA,TAX1988,42-081-1216751-EIT-417202,"Hepburn, TWP of - EIT",MUNICIPAL
PA,TAX1988,42-081-1216751-EIT-417202,"Hepburn, TWP of - EIT",SCHOOL
PA,TAX2292,42-059-1215255-EIT-303503,"Jefferson, BORO of - EIT (303503)",MUNICIPAL
PA,TAX2292,42-059-1215255-EIT-303503,"Jefferson, BORO of - EIT (303503)",SCHOOL
PA,TAX3254,42-117-1217116-EIT-598503,"Middlebury, TWP of - EIT",MUNICIPAL
PA,TAX3254,42-117-1217116-EIT-598503,"Middlebury, TWP of - EIT",SCHOOL
PA,TAX545,42-015-1214950-LST-086653,"Burlington, BORO of - LST",MUNICIPAL
PA,TAX545,42-015-1214950-LST-086653,"Burlington, BORO of - LST",SCHOOL
PA,TAX2321,42-053-1216456-LST-272003,"Jenks, TWP of - LST",MUNICIPAL
PA,TAX2321,42-053-1216456-LST-272003,"Jenks, TWP of - LST",SCHOOL
PA,TAX5270,42-107-1215566-EIT-546103,"Pottsville, City of - EIT",MUNICIPAL
PA,TAX5270,42-107-1215566-EIT-546103,"Pottsville, City of - EIT",SCHOOL
PA,TAX5984,42-079-1216734-LST-403302,"Sugarloaf, TWP of - LST (403302)",MUNICIPAL
PA,TAX5984,42-079-1216734-LST-403302,"Sugarloaf, TWP of - LST (403302)",SCHOOL
PA,TAX6175,42-097-1216929-LST-495003,"Turbot, TWP of - LST",MUNICIPAL
PA,TAX6175,42-097-1216929-LST-495003,"Turbot, TWP of - LST",SCHOOL
PA,TAX3535,42-079-1215400-LST-402603,"Nanticoke, City of - LST",MUNICIPAL
PA,TAX3535,42-079-1215400-LST-402603,"Nanticoke, City of - LST",SCHOOL
PA,TAX741,42-045-1215175-EIT-231232,"Chester, City of - EIT",MUNICIPAL
PA,TAX741,42-045-1215175-EIT-231232,"Chester, City of - EIT",SCHOOL
PA,TAX2143,42-007-1215876-EIT-044103,"Independence, TWP of - EIT (044103)",MUNICIPAL
PA,TAX2143,42-007-1215876-EIT-044103,"Independence, TWP of - EIT (044103)",SCHOOL
PA,TAX681,42-039-1215132-EIT-617203,"Centerville, BORO of - EIT (617203)",MUNICIPAL
PA,TAX681,42-039-1215132-EIT-617203,"Centerville, BORO of - EIT (617203)",SCHOOL
PA,TAX3040,42-031-1216210-LST-169003,"Madison, TWP of - LST (169003)",MUNICIPAL
PA,TAX3040,42-031-1216210-LST-169003,"Madison, TWP of - LST (169003)",SCHOOL
PA,TAX416,42-027-1216119-LST-141003,"Boggs, TWP of - LST (141003)",MUNICIPAL
PA,TAX416,42-027-1216119-LST-141003,"Boggs, TWP of - LST (141003)",SCHOOL
PA,TAX6773,42-043-1215172-LST-548803,"Williamstown, BORO of - LST",MUNICIPAL
PA,TAX6773,42-043-1215172-LST-548803,"Williamstown, BORO of - LST",SCHOOL
PA,TAX978,42-079-1215383-EIT-409302,"Courtdale, BORO of - EIT",MUNICIPAL
PA,TAX978,42-079-1215383-EIT-409302,"Courtdale, BORO of - EIT",SCHOOL
PA,TAX3794,42-013-1215966-EIT-077503,"North Woodbury, TWP of - EIT",MUNICIPAL
PA,TAX3794,42-013-1215966-EIT-077503,"North Woodbury, TWP of - EIT",SCHOOL
PA,TAX2002,42-053-1216454-EIT-272003,"Hickory, TWP of - EIT (272003)",MUNICIPAL
PA,TAX2002,42-053-1216454-EIT-272003,"Hickory, TWP of - EIT (272003)",SCHOOL
PA,TAX1999,42-115-1217087-EIT-583003,"Herrick, TWP of - EIT (583003)",MUNICIPAL
PA,TAX1999,42-115-1217087-EIT-583003,"Herrick, TWP of - EIT (583003)",SCHOOL
PA,TAX3748,42-003-1215819-EIT-029403,"North Fayette, TWP of - EIT",MUNICIPAL
PA,TAX3748,42-003-1215819-EIT-029403,"North Fayette, TWP of - EIT",SCHOOL
PA,TAX5335,42-021-1216092-LST-173003,"Reade, TWP of - LST",MUNICIPAL
PA,TAX5335,42-021-1216092-LST-173003,"Reade, TWP of - LST",SCHOOL
PA,TAX6477,42-073-1217314-LST-378003,"Washington, TWP of - LST (378003)",MUNICIPAL
PA,TAX6477,42-073-1217314-LST-378003,"Washington, TWP of - LST (378003)",SCHOOL
PA,TAX6535,42-025-1215053-EIT-135503,"Weissport, BORO of - EIT",MUNICIPAL
PA,TAX6535,42-025-1215053-EIT-135503,"Weissport, BORO of - EIT",SCHOOL
PA,TAX6502,42-049-1215220-LST-259703,"Wattsburg, BORO of - LST",MUNICIPAL
PA,TAX6502,42-049-1215220-LST-259703,"Wattsburg, BORO of - LST",SCHOOL
PA,TAX3773,42-041-1216342-LST-210503,"North Newton, TWP of - LST",MUNICIPAL
PA,TAX3773,42-041-1216342-LST-210503,"North Newton, TWP of - LST",SCHOOL
PA,TAX1275,42-091-1215468-LST-468603,"East Greenville, BORO of-LST",MUNICIPAL
PA,TAX1275,42-091-1215468-LST-468603,"East Greenville, BORO of-LST",SCHOOL
PA,TAX5929,42-127-1217230-EIT-648903,"Sterling, TWP of - EIT",MUNICIPAL
PA,TAX5929,42-127-1217230-EIT-648903,"Sterling, TWP of - EIT",SCHOOL
PA,TAX3340,42-071-1215343-LST-365203,"Millersville, BORO of - LST",MUNICIPAL
PA,TAX3340,42-071-1215343-LST-365203,"Millersville, BORO of - LST",SCHOOL
PA,TAX2093,42-043-1215164-LST-224003,"Hummelstown, BORO of - LST",MUNICIPAL
PA,TAX2093,42-043-1215164-LST-224003,"Hummelstown, BORO of - LST",SCHOOL
PA,TAX447,42-019-1216042-EIT-107503,"Brady, TWP of - EIT (107503)",MUNICIPAL
PA,TAX447,42-019-1216042-EIT-107503,"Brady, TWP of - EIT (107503)",SCHOOL
PA,TAX3407,42-031-1216212-LST-161203,"Monroe, TWP of - LST (161203)",MUNICIPAL
PA,TAX3407,42-031-1216212-LST-161203,"Monroe, TWP of - LST (161203)",SCHOOL
PA,TAX2023,42-017-1216019-LST-465702,"Hilltown, TWP of - LST (465702)",MUNICIPAL
PA,TAX2023,42-017-1216019-LST-465702,"Hilltown, TWP of - LST (465702)",SCHOOL
PA,TAX5498,42-107-1217015-LST-544503,"Ryan, TWP of - LST",MUNICIPAL
PA,TAX5498,42-107-1217015-LST-544503,"Ryan, TWP of - LST",SCHOOL
PA,TAX549,42-087-1215454-LST-444602,"Burnham, BORO of - LST",MUNICIPAL
PA,TAX549,42-087-1215454-LST-444602,"Burnham, BORO of - LST",SCHOOL
PA,TAX5453,42-095-1215502-EIT-480803,"Roseto, BORO of - EIT",MUNICIPAL
PA,TAX5453,42-095-1215502-EIT-480803,"Roseto, BORO of - EIT",SCHOOL
PA,TAX1033,42-033-1215098-LST-171803,"Curwensville, BORO of - LST",MUNICIPAL
PA,TAX1033,42-033-1215098-LST-171803,"Curwensville, BORO of - LST",SCHOOL
PA,TAX5926,42-027-1215063-LST-148002,"State College, BORO of - LST",MUNICIPAL
PA,TAX5926,42-027-1215063-LST-148002,"State College, BORO of - LST",SCHOOL
PA,TAX1656,42-081-1216749-LST-412003,"Franklin, TWP of - LST (412003)",MUNICIPAL
PA,TAX1656,42-081-1216749-LST-412003,"Franklin, TWP of - LST (412003)",SCHOOL
PA,TAX1235,42-107-1216997-LST-540803,"East Brunswick, TWP of - LST",MUNICIPAL
PA,TAX1235,42-107-1216997-LST-540803,"East Brunswick, TWP of - LST",SCHOOL
PA,TAX5643,42-105-1216983-EIT-537504,"Sharon, TWP of - EIT",MUNICIPAL
PA,TAX5643,42-105-1216983-EIT-537504,"Sharon, TWP of - EIT",SCHOOL
PA,TAX5633,42-109-1215579-EIT-557103,"Shamokin Dam, BORO of - EIT",MUNICIPAL
PA,TAX5633,42-109-1215579-EIT-557103,"Shamokin Dam, BORO of - EIT",SCHOOL
PA,TAX6128,42-107-1215572-EIT-548803,"Tower City, BORO of - EIT",MUNICIPAL
PA,TAX6128,42-107-1215572-EIT-548803,"Tower City, BORO of - EIT",SCHOOL
PA,TAX5428,42-007-2086684-LST-046903,"Rochester, BORO of - LST",MUNICIPAL
PA,TAX5428,42-007-2086684-LST-046903,"Rochester, BORO of - LST",SCHOOL
PA,TAX5128,42-043-1215169-EIT-229003,"Pillow, BORO of - EIT",MUNICIPAL
PA,TAX5128,42-043-1215169-EIT-229003,"Pillow, BORO of - EIT",SCHOOL
PA,TAX10,42-071-1217319-EIT-361303,"Adamstown, BORO of - EIT",MUNICIPAL
